,Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age,distance below 30k km,new and less used,inv_car_price,inv_car_dist,inv_car_age,inv_brand,std_invprice,std_invdistance_travelled,std_invrank,best_buy1,best_buy2
405,405,2019,Land Rover,Land Rover Range Rover Sport SE 3.0 Diesel [2018-2020],Sport,12300000.0,17000.0,Diesel,Delhi,18,2.0,1,1,8.130081300813008e-08,5.882352941176471e-05,0.5,0.05555555555555555,0.0008331424048655512,0.020154126362759376,0.04375,0.7346175071302178,0.7346175071302178
406,406,2018,Toyota,Toyota Fortuner 2.7 4x2 AT [2016-2020],Fortuner,3075000.0,25000.0,Petrol,Delhi,1,3.0,1,1,3.252032520325203e-07,4e-05,0.3333333333333333,1.0,0.016142134094270063,0.01356297093649085,1.0,218.93529557352292,218.93529557352292
407,407,2018,BMW,BMW 5 Series 520d Luxury Line [2017-2019],5,3950000.0,55000.0,Diesel,Delhi,4,3.0,0,0,2.5316455696202533e-07,1.8181818181818182e-05,0.3333333333333333,0.25,0.011620490979256073,0.005923222601497786,0.240625,16.56240037587489,0.0
408,408,2016,Honda,Honda City VX,City,800000.0,38000.0,Petrol,Delhi,7,5.0,0,0,1.25e-06,2.6315789473684212e-05,0.2,0.14285714285714285,0.07418872758326218,0.008771374393052218,0.13214285714285715,85.99026035338304,0.0
409,409,2019,Audi,Audi A3 35 TFSI Technology,A3,2550000.0,15000.0,Petrol,Delhi,10,2.0,1,1,3.92156862745098e-07,6.666666666666667e-05,0.5,0.1,0.020344602401165417,0.022900441123704596,0.08875000000000001,41.34865779073477,41.34865779073477
410,410,2012,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,1650000.0,65000.0,Diesel,Delhi,10,9.0,0,0,6.060606060606061e-07,1.5384615384615384e-05,0.1111111111111111,0.1,0.0337706699790389,0.004943767686755086,0.08875000000000001,14.81719829646678,0.0
411,411,2015,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2,Baleno,465000.00000000006,58000.0,Petrol,Noida,32,6.0,0,0,2.150537634408602e-06,1.7241379310344828e-05,0.16666666666666666,0.03125,0.13071265254400702,0.00559392310429981,0.019140625,13.995558526336515,0.0
412,412,2019,Toyota,Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],Innova,2325000.0,38000.0,Diesel,Delhi,1,2.0,0,0,4.3010752688172043e-07,2.6315789473684212e-05,0.5,1.0,0.02272664664885265,0.008771374393052218,1.0,199.3439264556921,0.0
413,413,2019,Tata,Tata Harrier XZ [2019-2020],Harrier,1625000.0,12000.0,Diesel,Delhi,40,2.0,1,1,6.153846153846154e-07,8.333333333333333e-05,0.5,0.025,0.03435590882217696,0.028736359990713185,0.012812500000000003,12.649316972690642,12.649316972690642
414,414,2018,Maruti Suzuki,Maruti Suzuki Ciaz Alpha 1.4 MT,Ciaz,894999.9999999999,27000.0,Petrol,Delhi,32,3.0,1,1,1.11731843575419e-06,3.7037037037037037e-05,0.3333333333333333,0.03125,0.06586072162931936,0.012525474249022657,0.019140625,15.7898054166853,15.7898054166853
415,415,2017,Mercedes-Benz,Mercedes-Benz CLA 45 AMG 4MATIC [2017-2017],CLA,4300000.0,17000.0,Petrol,Dehradun,2,4.0,1,1,2.3255813953488372e-07,5.882352941176471e-05,0.25,0.5,0.010327090739379976,0.020154126362759376,0.49375,102.76591153731594,102.76591153731594
416,416,2016,Volvo,Volvo V40 D3 R-Design,V40,1750000.0,78000.0,Diesel,Dehradun,9,5.0,0,0,5.714285714285714e-07,1.282051282051282e-05,0.2,0.1111111111111111,0.03159692570452604,0.004045934014907611,0.1,12.783907647445053,0.0
417,417,2018,Mercedes-Benz,Mercedes-Benz E-Class E 220d Expression [2019-2019],E-Class,4700000.0,38200.0,Diesel,Dehradun,2,3.0,0,0,2.1276595744680852e-07,2.6178010471204188e-05,0.3333333333333333,0.5,0.009084797499863729,0.008723130368249172,0.49375,39.12863727422487,0.0
418,418,2020,Land Rover,Land Rover Range Rover Evoque S [2020-2021],Evoque,5900000.0,9000.0,Diesel,Dehradun,18,1.0,1,1,1.694915254237288e-07,0.00011111111111111112,1.0,0.05555555555555555,0.006368597027023115,0.0384628914357275,0.04375,10.716766202112556,10.716766202112556
419,419,2018,Mercedes-Benz,Mercedes-Benz GLC 220 d Sport,GLC,4500000.0,43000.0,Diesel,Dehradun,2,3.0,0,0,2.2222222222222222e-07,2.325581395348837e-05,0.3333333333333333,0.5,0.009678337603188158,0.007699908260798498,0.49375,36.79539138290772,0.0
420,420,2019,Mercedes-Benz,Mercedes-Benz S-Class (W222) S 350D [2018-2020],S-Class,11000000.0,7111.0,Diesel,Dehradun,2,2.0,1,1,9.090909090909091e-08,0.0001406271972999578,0.5,0.5,0.0014362238956602748,0.048798100491912036,0.49375,34.60446775722452,34.60446775722452
421,421,2015,Mercedes-Benz,Mercedes-Benz GLA 200 Sport,GLA,2050000.0,18000.0,Petrol,Dehradun,2,6.0,1,0,4.878048780487804e-07,5.555555555555556e-05,0.16666666666666666,0.5,0.026348128553873067,0.019009828545698867,0.49375,247.30624436514756,0.0
422,422,2018,Mercedes-Benz,Mercedes-Benz GLC 220 d Sport,GLC,4500000.0,43000.0,Diesel,Dehradun,2,3.0,0,0,2.2222222222222222e-07,2.325581395348837e-05,0.3333333333333333,0.5,0.009678337603188158,0.007699908260798498,0.49375,36.79539138290772,0.0
423,423,2018,Mercedes-Benz,Mercedes-Benz E-Class E 220d Expression [2019-2019],E-Class,4700000.0,38200.0,Diesel,Dehradun,2,3.0,0,0,2.1276595744680852e-07,2.6178010471204188e-05,0.3333333333333333,0.5,0.009084797499863729,0.008723130368249172,0.49375,39.12863727422487,0.0
424,424,2014,Mercedes-Benz,Mercedes-Benz A-Class A 180 CDI Style,A-Class,1275000.0,56000.0,Diesel,Delhi,2,7.0,0,0,7.84313725490196e-07,1.785714285714286e-05,0.14285714285714285,0.5,0.04495905962726678,0.0058095358703222945,0.49375,128.9631893652791,0.0
425,425,2017,Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport,CLA,2575000.0,22500.0,Diesel,Delhi,2,4.0,1,1,3.883495145631068e-07,4.4444444444444447e-05,0.25,0.5,0.02010562708829065,0.015119215967693141,0.49375,150.09077581867282,150.09077581867282
426,426,2010,Mitsubishi,Mitsubishi Outlander 2.4 MIVEC,Outlander,550000.0,75000.0,Petrol,Delhi,46,11.0,0,0,1.818181818181818e-06,1.3333333333333333e-05,0.09090909090909091,0.021739130434782608,0.10985171958698858,0.004225500749277106,0.009510869565217392,4.41474139126276,0.0
427,427,2018,BMW,BMW 5 Series 520d Luxury Line [2017-2019],5,4200000.0,24000.0,Diesel,Delhi,4,3.0,1,1,2.380952380952381e-07,4.1666666666666665e-05,0.3333333333333333,0.25,0.01067463706233988,0.014146562823191709,0.240625,36.33664260600453,36.33664260600453
428,428,2014,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2390000.0,57000.0,Diesel,Delhi,10,7.0,0,0,4.184100418410042e-07,1.7543859649122806e-05,0.14285714285714285,0.1,0.02199243217362409,0.005699838147258223,0.08875000000000001,11.125105717061286,0.0
429,429,2020,Mercedes-Benz,Mercedes-Benz GLC 220 d Progressive,GLC,5700000.0,9000.0,Diesel,Delhi,2,1.0,1,1,1.7543859649122808e-07,0.00011111111111111112,1.0,0.5,0.006741876039372556,0.0384628914357275,0.49375,128.0353227991626,128.0353227991626
430,430,2019,Toyota,Toyota Innova Crysta 2.7 ZX AT 7 STR,Innova,2175000.0,15800.0,Petrol,Delhi,1,2.0,1,1,4.5977011494252875e-07,6.329113924050633e-05,0.5,1.0,0.02458847433670014,0.02171848287215855,1.0,534.0243587341321,534.0243587341321
431,431,2019,Honda,Honda City VX (O) MT BL,City,1145000.0,21963.0,Petrol,Delhi,7,2.0,1,1,8.733624454148472e-07,4.5531120520876016e-05,0.5,0.14285714285714285,0.05054836869170903,0.015499721172699574,0.13214285714285715,103.53202841744053,103.53202841744053
432,432,2013,Hyundai,Hyundai Grand i10 Sportz AT 1.2 Kappa VTVT,Grand,370000.0,49350.0,Petrol,Delhi,14,8.0,0,0,2.7027027027027026e-06,2.0263424518743667e-05,0.125,0.07142857142857142,0.16537032335495186,0.0066521077432186715,0.059821428571428574,65.80723300776732,0.0
433,433,2019,Mahindra,Mahindra Scorpio S11 2WD 8 STR,Scorpio,1675000.0,53500.0,Diesel,Lucknow,24,2.0,0,0,5.970149253731343e-07,1.869158878504673e-05,0.5,0.041666666666666664,0.0332029009521139,0.0061017213943714566,0.0296875,6.014534641874197,0.0
434,434,2018,Jeep,Jeep Compass Limited Plus Petrol AT [2018-2020],Compass,1650000.0,16000.0,Petrol,Ghaziabad,19,3.0,1,1,6.060606060606061e-07,6.25e-05,0.3333333333333333,0.05263157894736842,0.0337706699790389,0.02144146140695245,0.04078947368421053,29.535352668838417,29.535352668838417
435,435,2012,Honda,Honda Brio S MT,Brio,235000.0,65000.0,Petrol,Noida,7,9.0,0,0,4.255319148936171e-06,1.5384615384615384e-05,0.1111111111111111,0.14285714285714285,0.2628231916710577,0.004943767686755086,0.13214285714285715,171.6980774485318,0.0
436,436,2019,MG,MG Hector Sharp 1.5 DCT Petrol [2019-2020],Hector,1639999.9999999998,24000.0,Petrol,Delhi,81,2.0,1,1,6.097560975609757e-07,4.1666666666666665e-05,0.5,0.012345679012345678,0.034002624398575335,0.014146562823191709,0.0,0.0,0.0
437,437,2019,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2,Baleno,635000.0,13000.0,Petrol,Delhi,32,2.0,1,1,1.5748031496062992e-06,7.692307692307693e-05,0.5,0.03125,0.09457560332712468,0.0264917758110945,0.019140625,47.95637044785872,47.95637044785872
438,438,2010,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 LXi,Wagon,125000.0,71000.0,Petrol,Delhi,32,11.0,0,0,8e-06,1.4084507042253522e-05,0.09090909090909091,0.03125,0.49786507258753204,0.0044885280784943945,0.019140625,42.77319786051898,0.0
439,439,2017,BMW,BMW X5 xDrive35i Pure Experience (5 seater),X5,4700000.0,47000.0,Petrol,Delhi,4,4.0,0,0,2.1276595744680852e-07,2.1276595744680852e-05,0.25,0.25,0.009084797499863729,0.007006874847596094,0.240625,15.317234407787582,0.0
440,440,2018,Maruti Suzuki,Maruti Suzuki Ciaz Alpha 1.4 AT,Ciaz,910000.0,34000.0,Petrol,Delhi,32,3.0,0,0,1.098901098901099e-06,2.9411764705882354e-05,0.3333333333333333,0.03125,0.06470472311633713,0.009855446009214805,0.019140625,12.205859904491575,0.0
441,441,2017,Honda,Honda WR-V VX MT Diesel,WR-V,720000.0,73000.0,Diesel,Delhi,7,4.0,0,0,1.388888888888889e-06,1.3698630136986302e-05,0.25,0.14285714285714285,0.08290634785083975,0.004353411299786883,0.13214285714285715,47.69371774158067,0.0
442,442,2018,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.3,Baleno,635000.0,70000.0,Diesel,Delhi,32,3.0,0,0,1.5748031496062992e-06,1.4285714285714285e-05,0.3333333333333333,0.03125,0.09457560332712468,0.004558981827391883,0.019140625,8.25283374502588,0.0
443,443,2021,Mahindra,Mahindra Thar LX 4-STR Hard Top Petrol AT,Thar,1850000.0,4000.0,Petrol,Delhi,24,0.0,1,1,5.405405405405406e-07,0.00025,inf,0.041666666666666664,0.02965818081104162,0.08709554866079909,0.0296875,76.6856485474347,76.6856485474347
444,444,2010,Honda,Honda City 1.5 S MT,City,310000.0,58000.0,Petrol,Delhi,7,11.0,0,0,3.225806451612903e-06,1.7241379310344828e-05,0.09090909090909091,0.14285714285714285,0.19820390622847855,0.00559392310429981,0.13214285714285715,146.51172923327317,0.0
445,445,2016,Maruti Suzuki,Maruti Suzuki Swift VXi [2014-2017],Swift,460000.0,29000.0,Petrol,Delhi,32,5.0,1,0,2.1739130434782607e-06,3.4482758620689657e-05,0.2,0.03125,0.13217985371106075,0.011631080552929387,0.019140625,29.42669209898466,0.0
446,446,2019,Jaguar,Jaguar XE Prestige,XE,3390000.0,18000.0,Petrol,Delhi,40,2.0,1,1,2.9498525073746315e-07,5.555555555555556e-05,0.5,0.025,0.014245444858414637,0.019009828545698867,0.012812500000000003,3.4696693865445196,3.4696693865445196
447,447,2018,Mercedes-Benz,Mercedes-Benz E-Class E 350 d Exclusive [2017-2019],E-Class,5175000.0,14880.0,Diesel,Delhi,2,3.0,1,1,1.9323671497584542e-07,6.720430107526882e-05,0.3333333333333333,0.5,0.007859008156041536,0.023088696571027453,0.49375,89.59303824038605,89.59303824038605
448,448,2019,Maruti Suzuki,Maruti Suzuki Celerio VXi CNG [2019-2020],Celerio,535000.0,45000.0,CNG + 1,Delhi,32,2.0,0,0,1.869158878504673e-06,2.2222222222222223e-05,0.5,0.03125,0.1130513898976033,0.007337990811681687,0.019140625,15.878489435744685,0.0
449,449,2012,Maruti Suzuki,Maruti Suzuki Swift DZire VXI,Swift,320000.0,80000.0,Petrol,Delhi,32,9.0,0,0,3.125e-06,1.25e-05,0.1111111111111111,0.03125,0.19187660119555935,0.003933704805926677,0.019140625,14.447074025439283,0.0
450,450,2020,Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport (CBU),CLA,3000000.0,4000.0,Diesel,Delhi,2,1.0,1,1,3.3333333333333335e-07,0.00025,1.0,0.5,0.016652433817250217,0.08709554866079909,0.49375,716.1117245514572,716.1117245514572
451,451,2009,Maruti Suzuki,Maruti Suzuki Wagon R LXi Minor,Wagon,135000.0,75000.0,Petrol,Delhi,32,12.0,0,0,7.4074074074074075e-06,1.3333333333333333e-05,0.08333333333333333,0.03125,0.4606698927792011,0.004225500749277106,0.019140625,37.25839370245625,0.0
452,452,2019,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2,Baleno,635000.0,13000.0,Petrol,Delhi,32,2.0,1,1,1.5748031496062992e-06,7.692307692307693e-05,0.5,0.03125,0.09457560332712468,0.0264917758110945,0.019140625,47.95637044785872,47.95637044785872
453,453,2018,Maruti Suzuki,Maruti Suzuki Ciaz Alpha 1.4 AT,Ciaz,910000.0,34000.0,Petrol,Delhi,32,3.0,0,0,1.098901098901099e-06,2.9411764705882354e-05,0.3333333333333333,0.03125,0.06470472311633713,0.009855446009214805,0.019140625,12.205859904491575,0.0
454,454,2017,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2750000.0,50000.0,Diesel,Delhi,8,4.0,0,0,3.6363636363636366e-07,2e-05,0.25,0.125,0.018554460057448957,0.006559868296080542,0.11406250000000001,13.883096004012357,0.0
455,455,2020,Kia,Kia Seltos GTX Plus AT 1.4 [2019-2020],Seltos,1850000.0,5800.0,Petrol,Delhi,20,1.0,1,1,5.405405405405406e-07,0.00017241379310344826,1.0,0.05,0.02965818081104162,0.059928340141966,0.038125000000000006,67.7620615036237,67.7620615036237
456,456,2017,BMW,BMW X5 xDrive35i Pure Experience (5 seater),X5,4700000.0,47000.0,Petrol,Delhi,4,4.0,0,0,2.1276595744680852e-07,2.1276595744680852e-05,0.25,0.25,0.009084797499863729,0.007006874847596094,0.240625,15.317234407787582,0.0
457,457,2016,Ford,Ford Mustang GT Fastback 5.0L v8,Mustang,7300000.0,23000.0,Petrol,Delhi,8,5.0,1,0,1.36986301369863e-07,4.347826086956522e-05,0.2,0.125,0.004328345986921376,0.014780901830475254,0.11406250000000001,7.297360265365932,0.0
458,458,2014,Honda,Honda Brio S MT,Brio,325000.0,52000.0,Petrol,Delhi,7,7.0,0,0,3.076923076923077e-06,1.923076923076923e-05,0.14285714285714285,0.14285714285714285,0.18885896341062866,0.006290518194526299,0.13214285714285715,156.98845565984155,0.0
459,459,2017,Honda,Honda WR-V VX MT Diesel,WR-V,720000.0,73000.0,Diesel,Delhi,7,4.0,0,0,1.388888888888889e-06,1.3698630136986302e-05,0.25,0.14285714285714285,0.08290634785083975,0.004353411299786883,0.13214285714285715,47.69371774158067,0.0
460,460,2018,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.3,Baleno,635000.0,70000.0,Diesel,Delhi,32,3.0,0,0,1.5748031496062992e-06,1.4285714285714285e-05,0.3333333333333333,0.03125,0.09457560332712468,0.004558981827391883,0.019140625,8.25283374502588,0.0
461,461,2014,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT (O) [2013-2017],Grand,395000.0,23000.0,Petrol,Delhi,14,7.0,1,0,2.531645569620253e-06,4.347826086956522e-05,0.14285714285714285,0.07142857142857142,0.15463360321698427,0.014780901830475254,0.059821428571428574,136.72929936828103,0.0
462,462,2017,BMW,BMW X1 sDrive20d xLine,X1,2350000.0,48000.0,Diesel,Delhi,4,4.0,0,0,4.2553191489361704e-07,2.0833333333333333e-05,0.25,0.25,0.02243944982466341,0.006851664239430971,0.240625,36.99551045482405,0.0
463,463,2020,Mercedes-Benz,Mercedes-Benz E-Class E 220d Exclusive [2019-2019],E-Class,5600000.0,8000.0,Diesel,Delhi,2,1.0,1,1,1.7857142857142858e-07,0.000125,1.0,0.5,0.006938514090520923,0.043326157158234666,0.49375,148.43070626570176,148.43070626570176
464,464,2020,MG,MG Hector Sharp 1.5 DCT Petrol [2019-2020],Hector,1825000.0,45000.0,Petrol,Delhi,81,1.0,0,0,5.47945205479452e-07,2.2222222222222223e-05,1.0,0.012345679012345678,0.030122948422493363,0.007337990811681687,0.0,0.0,0.0
465,465,2011,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,225000.0,71000.0,Petrol + 1,Delhi,14,10.0,0,0,4.444444444444444e-06,1.4084507042253522e-05,0.1,0.07142857142857142,0.27469399373754627,0.0044885280784943945,0.059821428571428574,73.75812871453354,0.0
466,466,2016,Renault,Renault Duster 110 PS RXZ 4X4 MT Diesel,Duster,545000.0,50000.0,Diesel,Delhi,15,5.0,0,0,1.834862385321101e-06,2e-05,0.2,0.06666666666666667,0.11089870650819891,0.006559868296080542,0.055,40.01144998947112,0.0
467,467,2010,Honda,Honda City 1.5 S MT,City,310000.0,58000.0,Petrol,Delhi,7,11.0,0,0,3.225806451612903e-06,1.7241379310344828e-05,0.09090909090909091,0.14285714285714285,0.19820390622847855,0.00559392310429981,0.13214285714285715,146.51172923327317,0.0
468,468,2016,Maruti Suzuki,Maruti Suzuki Swift VXi [2014-2017],Swift,460000.0,29000.0,Petrol,Delhi,32,5.0,1,0,2.1739130434782607e-06,3.4482758620689657e-05,0.2,0.03125,0.13217985371106075,0.011631080552929387,0.019140625,29.42669209898466,0.0
469,469,2012,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,245000.00000000003,52000.0,Petrol,Delhi,14,9.0,0,0,4.081632653061224e-06,1.923076923076923e-05,0.1111111111111111,0.07142857142857142,0.2519214346712212,0.006290518194526299,0.059821428571428574,94.7999970376451,0.0
470,470,2017,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2950000.0,31000.0,Diesel,Delhi,8,4.0,0,0,3.389830508474576e-07,3.2258064516129034e-05,0.25,0.125,0.017007048878982182,0.0108520924950417,0.11406250000000001,21.05161082449363,0.0
471,471,2019,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2,Baleno,635000.0,13000.0,Petrol,Delhi,32,2.0,1,1,1.5748031496062992e-06,7.692307692307693e-05,0.5,0.03125,0.09457560332712468,0.0264917758110945,0.019140625,47.95637044785872,47.95637044785872
472,472,2017,Ford,Ford Endeavour Titanium 3.2 4x4 AT,Endeavour,2750000.0,50000.0,Diesel,Delhi,8,4.0,0,0,3.6363636363636366e-07,2e-05,0.25,0.125,0.018554460057448957,0.006559868296080542,0.11406250000000001,13.883096004012357,0.0
473,473,2020,Kia,Kia Seltos GTX Plus AT 1.4 [2019-2020],Seltos,1850000.0,5800.0,Petrol,Delhi,20,1.0,1,1,5.405405405405406e-07,0.00017241379310344826,1.0,0.05,0.02965818081104162,0.059928340141966,0.038125000000000006,67.7620615036237,67.7620615036237
474,474,2017,BMW,BMW X5 xDrive35i Pure Experience (5 seater),X5,4700000.0,47000.0,Petrol,Delhi,4,4.0,0,0,2.1276595744680852e-07,2.1276595744680852e-05,0.25,0.25,0.009084797499863729,0.007006874847596094,0.240625,15.317234407787582,0.0
475,475,2016,Ford,Ford Mustang GT Fastback 5.0L v8,Mustang,7300000.0,23000.0,Petrol,Delhi,8,5.0,1,0,1.36986301369863e-07,4.347826086956522e-05,0.2,0.125,0.004328345986921376,0.014780901830475254,0.11406250000000001,7.297360265365932,0.0
476,476,2012,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,245000.00000000003,52000.0,Petrol,Delhi,14,9.0,0,0,4.081632653061224e-06,1.923076923076923e-05,0.1111111111111111,0.07142857142857142,0.2519214346712212,0.006290518194526299,0.059821428571428574,94.7999970376451,0.0
477,477,2010,Honda,Honda City 1.5 S MT,City,310000.0,58000.0,Petrol,Delhi,7,11.0,0,0,3.225806451612903e-06,1.7241379310344828e-05,0.09090909090909091,0.14285714285714285,0.19820390622847855,0.00559392310429981,0.13214285714285715,146.51172923327317,0.0
478,478,2016,Maruti Suzuki,Maruti Suzuki Swift VXi [2014-2017],Swift,460000.0,29000.0,Petrol,Delhi,32,5.0,1,0,2.1739130434782607e-06,3.4482758620689657e-05,0.2,0.03125,0.13217985371106075,0.011631080552929387,0.019140625,29.42669209898466,0.0
479,479,2015,Hyundai,Hyundai Elite i20 Asta 1.4 (O) CRDi,Elite,550000.0,55000.0,Diesel,Delhi,14,6.0,0,0,1.818181818181818e-06,1.8181818181818182e-05,0.16666666666666666,0.07142857142857142,0.10985171958698858,0.005923222601497786,0.059821428571428574,38.924379119785904,0.0
480,480,2018,Audi,Audi Q3 35 TDI quattro Premium Plus,Q3,2750000.0,37000.0,Diesel,Ghaziabad,10,3.0,0,0,3.6363636363636366e-07,2.7027027027027027e-05,0.3333333333333333,0.1,0.018554460057448957,0.009020417872440921,0.08875000000000001,14.853997251518711,0.0
481,481,2014,Chevrolet,Chevrolet Beat LS Diesel,Beat,195000.0,39000.0,Diesel,Delhi,12,7.0,0,0,5.128205128205128e-06,2.564102564102564e-05,0.14285714285714285,0.08333333333333333,0.3176115089010051,0.008535102374144987,0.071875,194.84210970176568,0.0
482,482,2015,Honda,Honda Amaze 1.2 S i-VTEC,Amaze,390000.0,61000.0,Petrol,Ghaziabad,7,6.0,0,0,2.564102564102564e-06,1.639344262295082e-05,0.16666666666666666,0.14285714285714285,0.15667082703803453,0.005297013721580323,0.13214285714285715,109.66370807820299,0.0
483,483,2014,Volkswagen,Volkswagen Polo GT TDI,Polo,385000.0,85000.0,Diesel,Delhi,3,7.0,0,0,2.597402597402597e-06,1.1764705882352942e-05,0.14285714285714285,0.3333333333333333,0.15876096576352766,0.0036762377970880624,0.325,189.68399548867737,0.0
484,484,2019,Skoda,Skoda Octavia 2.0 TDI L&K,Octavia,1999000.0,51000.0,Diesel,Delhi,27,2.0,0,0,5.002501250625313e-07,1.9607843137254903e-05,0.5,0.037037037037037035,0.02712927770460807,0.006422552558033281,0.025,4.3559802979831455,0.0
485,485,2015,Mercedes-Benz,Mercedes-Benz M-Class ML 350 CDI,M-Class,2900000.0,47000.0,Diesel,Delhi,2,6.0,0,0,3.4482758620689656e-07,2.1276595744680852e-05,0.16666666666666666,0.5,0.017373892046291115,0.007006874847596094,0.49375,60.107489297103484,0.0
486,486,2015,Volkswagen,Volkswagen Polo GT TSI,Polo,550000.0,67000.0,Petrol,Delhi,3,6.0,0,0,1.818181818181818e-06,1.4925373134328359e-05,0.16666666666666666,0.3333333333333333,0.10985171958698858,0.004782961655976434,0.325,170.7603828539836,0.0
487,487,2018,Mahindra,Mahindra XUV500 W5 [2018-2020],XUV500,1075000.0,23000.0,Diesel,Delhi,24,3.0,1,1,9.302325581395349e-07,4.347826086956522e-05,0.3333333333333333,0.041666666666666664,0.05411792743232777,0.014780901830475254,0.0296875,23.747380750428732,23.747380750428732
